 5321.36	 5062.87	   24.77
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
    0.00	    0.00	    0.00
